Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,123.00003051757812,124.80003356933594,121.61253356933594,122.13752746582031,114.8367919921875,7770079
2020-10-06,122.32502746582031,123.30003356933594,121.38752746582031,122.40003204345703,115.0835952758789,6741887
2020-10-07,122.25003051757812,122.40003204345703,119.25003051757812,119.70002746582031,112.54499053955078,13210546
2020-10-08,120.15003204345703,120.82502746582031,118.50003051757812,118.72502899169922,111.6282730102539,9715282
2020-10-09,119.02503204345703,119.51252746582031,117.52503204345703,118.50003051757812,111.41671752929688,8985029
2020-10-12,119.40003204345703,122.10002899169922,118.91252899169922,119.85002899169922,112.68601989746094,15502976
2020-10-13,120.00003051757812,121.50003051757812,119.40003204345703,120.33753204345703,113.14439392089844,8384849
2020-10-14,120.33753204345703,120.60002899169922,117.22502899169922,117.78752899169922,110.74681091308594,10021676
2020-10-15,117.45002746582031,117.78752899169922,115.95002746582031,116.81253051757812,109.83008575439453,11652662
2020-10-16,117.07502746582031,120.90003204345703,116.51252746582031,119.21253204345703,112.08662414550781,14005468
2020-10-19,119.96253204345703,121.80003356933594,119.5500259399414,119.81253051757812,112.65076446533203,14094756
2020-10-20,120.00003051757812,120.30003356933594,117.6750259399414,117.90003204345703,110.85259246826172,10276468
2020-10-21,118.20002746582031,124.61253356933594,117.93753051757812,122.81253051757812,115.47144317626953,27429861
2020-10-22,121.61253356933594,124.42503356933594,120.90003204345703,123.82502746582031,116.42342376708984,29292196
2020-10-23,123.82502746582031,128.55003356933594,123.52503204345703,127.61253356933594,119.9845199584961,21861782
2020-10-26,127.53752899169922,129.7125244140625,127.23753356933594,129.03753662109375,121.32434844970703,27570111
2020-10-27,129.03753662109375,131.5125274658203,128.62503051757812,130.12503051757812,122.34683990478516,17707880
2020-10-28,130.91253662109375,130.91253662109375,128.66253662109375,129.6375274658203,121.88847351074219,10545354
2020-10-29,128.28753662109375,129.97503662109375,127.68753051757812,128.7000274658203,121.00701904296875,13240554
2020-10-30,127.87503051757812,129.00003051757812,126.97502899169922,128.25003051757812,120.58391571044922,17178709
2020-11-02,129.41253662109375,130.80003356933594,128.9625244140625,129.78753662109375,122.0295181274414,10067697
2020-11-03,130.50003051757812,135.52503967285156,130.3875274658203,134.96253967285156,126.89519500732422,20581261
2020-11-04,134.96253967285156,135.00003051757812,130.98753356933594,132.8250274658203,124.88545227050781,14596073
2020-11-05,133.50003051757812,134.85003662109375,132.4500274658203,134.28753662109375,126.26053619384766,7686002
2020-11-06,133.68753051757812,134.58753967285156,132.8250274658203,133.83753967285156,125.83744049072266,6611898
