Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,572.0,576.9500122070312,565.3499755859375,574.75,573.058837890625,2490303
2020-10-06,577.5,586.2000122070312,575.75,582.0499877929688,580.3373413085938,5665979
2020-10-07,585.0,587.1500244140625,575.0,578.9500122070312,577.2464599609375,2588117
2020-10-08,586.5,586.5,577.0999755859375,583.1500244140625,581.4341430664062,9288093
2020-10-09,587.0,589.0,568.5999755859375,573.7999877929688,572.1116333007812,4555998
2020-10-12,576.4500122070312,577.0,560.2000122070312,563.4000244140625,561.7422485351562,2349521
2020-10-13,564.4000244140625,571.9500122070312,559.7000122070312,566.7000122070312,565.0325317382812,2122487
2020-10-14,564.9000244140625,574.7999877929688,558.0,572.3499755859375,570.6658935546875,3958474
2020-10-15,573.0,574.0,560.0499877929688,561.5,559.8478393554688,1772762
2020-10-16,562.9500122070312,566.25,559.5,561.1500244140625,559.4989013671875,2117294
2020-10-19,565.9000244140625,574.2999877929688,564.2999877929688,570.5,568.8213500976562,3362350
2020-10-20,574.5999755859375,581.0,567.0,571.0,569.3198852539062,6496843
2020-10-21,574.5,577.4500122070312,556.0,562.7000122070312,561.0443115234375,3457773
2020-10-22,563.0,566.7999877929688,558.1500244140625,561.0999755859375,559.448974609375,2967121
2020-10-23,563.0,580.6500244140625,559.6500244140625,564.5,562.8389892578125,21418349
2020-10-26,566.75,582.6500244140625,563.5,578.6500244140625,576.9473876953125,8486218
2020-10-27,582.9000244140625,591.5,580.0,587.2999877929688,585.5718994140625,5959783
2020-10-28,590.75,594.7999877929688,583.6500244140625,586.1500244140625,584.42529296875,4062087
2020-10-29,582.0,588.0,580.3499755859375,586.0999755859375,584.3754272460938,1671983
2020-10-30,590.0,598.2000122070312,584.0,589.75,588.0147094726562,3789450
2020-11-02,590.7999877929688,594.5,585.5999755859375,587.5,585.7713012695312,2206055
2020-11-03,590.4000244140625,601.5999755859375,590.0,599.0499877929688,597.2872924804688,3646651
2020-11-04,591.0999755859375,603.9000244140625,591.0999755859375,594.25,592.50146484375,1919838
2020-11-05,600.1500244140625,602.5,590.0,592.0499877929688,590.3079223632812,2350192
2020-11-06,593.0,598.5999755859375,588.8499755859375,590.5999755859375,588.8621826171875,1990463
2020-11-09,596.0,599.0,587.75,592.8499755859375,591.1055297851562,2978907
2020-11-10,595.0,615.0999755859375,590.4000244140625,609.6500244140625,607.8561401367188,4801645
2020-11-11,616.9500122070312,626.7999877929688,614.25,623.4500122070312,621.6155395507812,6526986
2020-11-12,623.8499755859375,633.0999755859375,618.4000244140625,630.4000244140625,628.5451049804688,3555249
2020-11-13,625.0,630.3499755859375,617.9500122070312,627.5,625.6536254882812,5036293
2020-11-17,638.7000122070312,674.0,635.0,670.0499877929688,668.0784301757812,9740753
2020-11-18,672.5,676.0999755859375,661.2000122070312,664.7999877929688,662.8438720703125,3642631
2020-11-19,661.0,670.75,643.0,646.0499877929688,644.1490478515625,4212122
2020-11-20,647.3499755859375,668.5499877929688,647.3499755859375,663.9000244140625,661.946533203125,3045488
2020-11-23,667.2000122070312,674.2999877929688,655.9500122070312,661.2999877929688,659.3541259765625,3011294
2020-11-24,665.5,666.4000244140625,651.4000244140625,664.1500244140625,662.19580078125,2108847
2020-11-25,672.4500122070312,688.5,661.8499755859375,665.0999755859375,663.1429443359375,6798974
