Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,3815.0,3857.800048828125,3785.050048828125,3830.449951171875,3754.15478515625,460889
2020-10-06,3870.0,3879.949951171875,3752.0,3765.85009765625,3690.84130859375,666849
2020-10-07,3780.0,3838.0,3768.0,3785.949951171875,3710.541015625,590782
2020-10-08,3798.89990234375,3825.0,3771.5,3794.699951171875,3719.11669921875,371495
2020-10-09,3807.0,3818.64990234375,3735.0,3745.10009765625,3670.5048828125,347681
2020-10-12,3769.10009765625,3774.300048828125,3722.300048828125,3731.5,3657.175537109375,286506
2020-10-13,3732.0,3786.300048828125,3702.64990234375,3745.64990234375,3671.04345703125,368886
2020-10-14,3743.0,3801.800048828125,3740.0,3789.800048828125,3714.314208984375,545911
2020-10-15,3790.0,3835.949951171875,3715.0,3731.0,3656.685302734375,526406
2020-10-16,3748.949951171875,3779.0,3721.25,3747.199951171875,3672.562744140625,263950
2020-10-19,3766.0,3795.0,3740.0,3772.449951171875,3697.309814453125,473208
2020-10-20,3681.0,3694.0,3543.10009765625,3553.14990234375,3482.377685546875,3187269
2020-10-21,3580.0,3580.0,3382.0,3397.25,3329.5830078125,3538723
2020-10-22,3410.0,3493.35009765625,3410.0,3458.35009765625,3389.46630859375,2266231
2020-10-23,3480.0,3502.89990234375,3442.050048828125,3469.75,3400.63916015625,1022329
2020-10-26,3482.0,3505.550048828125,3466.0,3485.39990234375,3415.977294921875,893740
2020-10-27,3480.0,3588.0,3480.0,3572.25,3501.097412109375,1753961
2020-10-28,3572.199951171875,3599.800048828125,3524.949951171875,3541.699951171875,3471.156005859375,667024
2020-10-29,3538.0,3556.0,3498.0,3532.64990234375,3462.2861328125,654253
2020-10-30,3540.0,3549.85009765625,3460.64990234375,3473.25,3404.0693359375,475809
2020-11-02,3483.0,3485.949951171875,3391.14990234375,3420.300048828125,3352.174072265625,764391
2020-11-03,3445.0,3457.25,3390.0,3403.64990234375,3335.85546875,623300
2020-11-04,3423.0,3506.0,3411.89990234375,3470.699951171875,3401.570068359375,714800
2020-11-05,3512.0,3530.0,3465.449951171875,3499.25,3429.551513671875,999876
2020-11-06,3510.0,3555.0,3489.64990234375,3513.550048828125,3443.566650390625,582470
2020-11-09,3548.0,3570.0,3513.550048828125,3548.300048828125,3477.624755859375,566460
2020-11-10,3572.0,3572.0,3445.85009765625,3508.35009765625,3438.470458984375,976298
2020-11-11,3509.0,3541.60009765625,3453.050048828125,3492.75,3423.180908203125,1141508
2020-11-12,3499.699951171875,3525.949951171875,3481.35009765625,3515.300048828125,3445.281982421875,615256
2020-11-13,3517.0,3541.449951171875,3505.0,3514.449951171875,3444.44873046875,473523
2020-11-17,3541.0,3550.0,3504.39990234375,3509.800048828125,3439.891357421875,694643
2020-11-18,3507.800048828125,3521.949951171875,3445.0,3500.35009765625,3430.629638671875,914389
2020-11-19,3489.0,3549.0,3480.0,3511.35009765625,3441.41064453125,739067
2020-11-20,3524.949951171875,3577.75,3521.14990234375,3552.10009765625,3481.348876953125,1197247
2020-11-23,3575.0,3599.0,3552.0,3557.39990234375,3486.543212890625,952758
2020-11-24,3575.0,3593.0,3531.699951171875,3562.25,3491.296630859375,752974
2020-11-25,3570.60009765625,3579.85009765625,3531.5,3555.800048828125,3484.97509765625,385590
2020-11-26,3569.800048828125,3572.89990234375,3490.0,3548.75,3478.065673828125,741800
2020-11-27,3563.85009765625,3684.89990234375,3503.10009765625,3637.949951171875,3565.48876953125,5383773
2020-12-01,3702.5,3702.5,3595.550048828125,3629.35009765625,3557.060302734375,1042234
2020-12-02,3637.0,3648.0,3560.0,3597.0,3525.3544921875,680870
2020-12-03,3647.0,3653.89990234375,3608.050048828125,3635.949951171875,3563.52880859375,450558
2020-12-04,3637.0,3672.0,3612.0,3648.199951171875,3575.53466796875,482933
2020-12-07,3650.0,3670.0,3612.10009765625,3628.949951171875,3556.668212890625,492080
2020-12-08,3639.39990234375,3654.89990234375,3617.64990234375,3645.39990234375,3572.790283203125,413743
2020-12-09,3648.89990234375,3666.0,3619.10009765625,3627.10009765625,3554.855224609375,434686
2020-12-10,3627.10009765625,3747.0,3624.0,3739.75,3665.26123046875,1443681
2020-12-11,3746.85009765625,3777.0,3701.5,3732.75,3658.400634765625,695958
2020-12-14,3745.0,3792.0,3737.050048828125,3776.949951171875,3701.72021484375,685712
2020-12-15,3775.0,3797.699951171875,3725.699951171875,3765.550048828125,3690.54736328125,648902
2020-12-16,3766.199951171875,3786.0,3745.0,3752.60009765625,3677.855224609375,466183
2020-12-17,3740.10009765625,3767.0,3721.0,3729.75,3655.460205078125,488772
2020-12-18,3738.0,3759.800048828125,3690.0,3720.5,3646.394775390625,1043126
2020-12-21,3719.0,3727.050048828125,3534.85009765625,3624.050048828125,3551.86572265625,670146
2020-12-22,3620.0,3662.39990234375,3541.10009765625,3630.39990234375,3558.089111328125,662139
2020-12-23,3641.60009765625,3668.35009765625,3605.25,3625.35009765625,3553.139892578125,451656
2020-12-24,3655.0,3683.89990234375,3590.050048828125,3618.25,3546.181396484375,579767
2020-12-28,3635.0,3646.14990234375,3598.0,3603.550048828125,3531.774169921875,463358
2020-12-29,3614.0,3623.25,3575.10009765625,3593.300048828125,3521.728271484375,414932
2020-12-30,3602.25,3605.85009765625,3564.0,3583.89990234375,3512.515380859375,407808
2020-12-31,3580.64990234375,3601.75,3562.10009765625,3576.35009765625,3505.115966796875,459383
2021-01-01,3575.0,3605.0,3563.050048828125,3567.800048828125,3496.736083984375,453083
2021-01-04,3589.0,3593.89990234375,3537.0,3552.89990234375,3482.1328125,698402
2021-01-05,3549.0,3563.949951171875,3540.0,3551.10009765625,3480.368896484375,725278
2021-01-06,3568.0,3602.0,3510.0,3539.699951171875,3469.19580078125,1099588
2021-01-07,3560.0,3567.949951171875,3516.449951171875,3552.800048828125,3482.034912109375,621487
2021-01-08,3574.0,3589.949951171875,3532.85009765625,3575.25,3504.03759765625,961239
2021-01-11,3603.800048828125,3625.0,3547.64990234375,3612.85009765625,3540.888916015625,1043630
2021-01-12,3624.0,3648.800048828125,3586.300048828125,3631.64990234375,3559.314208984375,893653
2021-01-13,3640.0,3648.0,3600.0,3621.14990234375,3549.0234375,798273
2021-01-14,3623.0,3704.89990234375,3619.60009765625,3665.449951171875,3592.441162109375,1192074
2021-01-15,3680.0,3685.0,3571.0,3609.050048828125,3537.16455078125,597621
2021-01-18,3609.050048828125,3665.0,3575.0,3607.85009765625,3535.98828125,826497
2021-01-19,3628.75,3649.85009765625,3587.0,3601.25,3529.519775390625,594091
2021-01-20,3605.0,3641.0,3585.0,3592.300048828125,3520.748291015625,607449
2021-01-21,3604.699951171875,3666.550048828125,3602.60009765625,3630.800048828125,3558.4814453125,834432
2021-01-22,3649.0,3690.0,3591.0,3608.0,3536.135498046875,791205
2021-01-25,3633.85009765625,3639.85009765625,3576.25,3613.550048828125,3541.574951171875,467367
2021-01-27,3613.550048828125,3649.89990234375,3593.800048828125,3610.75,3538.83056640625,646880
2021-01-28,3588.699951171875,3650.0,3559.25,3603.75,3531.97021484375,643832
2021-01-29,3605.199951171875,3620.800048828125,3480.199951171875,3501.10009765625,3431.36474609375,733173
2021-02-01,3539.0,3557.89990234375,3483.0,3520.75,3450.623291015625,544282
2021-02-02,3547.89990234375,3554.0,3483.75,3501.25,3431.51171875,869950
2021-02-03,3526.050048828125,3544.0,3501.0,3516.5,3446.4580078125,786972
2021-02-04,3521.949951171875,3608.050048828125,3511.050048828125,3580.0,3508.693115234375,958717
2021-02-05,3616.0,3616.0,3530.449951171875,3541.64990234375,3471.106689453125,1159183
2021-02-08,3601.0,3616.89990234375,3464.10009765625,3473.699951171875,3404.51025390625,2388271
2021-02-09,3505.0,3505.0,3455.0,3462.39990234375,3393.435302734375,951124
2021-02-10,3467.89990234375,3485.10009765625,3417.050048828125,3424.85009765625,3356.633544921875,893690
2021-02-11,3430.75,3470.0,3420.0,3462.75,3393.778564453125,873772
2021-02-12,3480.0,3489.0,3409.050048828125,3421.25,3353.105224609375,618874
2021-02-15,3429.0,3445.0,3403.0,3417.0,3348.939697265625,513578
2021-02-16,3432.0,3432.35009765625,3385.050048828125,3389.449951171875,3321.9384765625,693631
2021-02-17,3370.0,3404.85009765625,3360.0,3364.0,3296.995361328125,866571
2021-02-18,3368.0,3390.949951171875,3340.10009765625,3359.449951171875,3292.535888671875,616156
2021-02-19,3359.0,3383.0,3320.0,3331.199951171875,3264.8486328125,765676
2021-02-22,3350.0,3373.75,3317.300048828125,3341.199951171875,3274.649658203125,666371
2021-02-23,3349.800048828125,3368.0,3325.300048828125,3335.949951171875,3269.504150390625,484686
2021-02-24,3360.0,3415.0,3341.0,3405.550048828125,3337.718017578125,512568
2021-02-25,3420.0,3425.699951171875,3374.60009765625,3405.0,3337.1787109375,586357
2021-02-26,3389.0,3408.949951171875,3343.0,3363.75,3296.75048828125,748717
2021-03-01,3371.5,3420.0,3367.050048828125,3411.800048828125,3343.843505859375,377869
2021-03-02,3411.800048828125,3450.0,3395.0,3447.949951171875,3379.273193359375,383968
2021-03-03,3460.0,3487.14990234375,3435.0,3481.14990234375,3411.81201171875,409493
2021-03-04,3450.0,3514.800048828125,3450.0,3501.89990234375,3432.148681640625,537283
2021-03-05,3486.0,3506.64990234375,3460.75,3491.75,3422.200927734375,612423
2021-03-08,3493.60009765625,3508.949951171875,3451.0,3463.199951171875,3394.219482421875,463984
2021-03-09,3473.5,3489.14990234375,3397.35009765625,3426.75,3358.495361328125,589556
2021-03-10,3451.89990234375,3489.0,3438.5,3480.35009765625,3411.028076171875,270942
2021-03-12,3491.89990234375,3493.85009765625,3425.0,3434.25,3365.84619140625,344205
2021-03-15,3443.60009765625,3456.550048828125,3399.0,3450.39990234375,3381.67431640625,311074
2021-03-16,3462.60009765625,3500.0,3456.050048828125,3489.10009765625,3419.603759765625,383099
2021-03-17,3488.0,3499.0,3446.300048828125,3467.89990234375,3398.825927734375,378136
2021-03-18,3480.0,3487.89990234375,3427.39990234375,3439.64990234375,3371.138427734375,430166
2021-03-19,3424.60009765625,3494.85009765625,3379.0,3466.60009765625,3397.552001953125,1312375
