Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,3460.0,3518.0,3370.0,3379.85009765625,3374.397705078125,179206
2020-10-06,3440.0,3480.0,3392.050048828125,3474.39990234375,3468.794921875,175471
2020-10-07,3415.0,3415.0,3286.0,3331.199951171875,3325.826171875,237856
2020-10-08,3349.0,3398.0,3303.85009765625,3325.800048828125,3320.434814453125,214113
2020-10-09,3333.699951171875,3417.699951171875,3305.10009765625,3317.699951171875,3312.347900390625,203928
2020-10-12,3353.0,3380.0,3305.699951171875,3325.10009765625,3319.736083984375,81661
2020-10-13,3325.0,3339.699951171875,3245.0,3273.199951171875,3267.919677734375,96491
2020-10-14,3252.5,3381.699951171875,3232.050048828125,3371.5,3366.06103515625,239965
2020-10-15,3370.0,3375.0,3200.0,3213.699951171875,3208.515625,241045
2020-10-16,3299.89990234375,3299.89990234375,3170.800048828125,3230.14990234375,3224.93896484375,128038
2020-10-19,3243.0,3294.89990234375,3196.699951171875,3266.89990234375,3261.629638671875,161205
2020-10-20,3262.0,3288.0,3229.0,3262.10009765625,3256.837646484375,100920
2020-10-21,3279.0,3295.0,3101.60009765625,3233.25,3228.0341796875,237773
2020-10-22,3161.0,3344.0,3155.0,3313.14990234375,3307.80517578125,309373
2020-10-23,3328.35009765625,3355.5,3304.0,3317.35009765625,3311.99853515625,85303
2020-10-26,3343.0,3343.0,3238.89990234375,3292.60009765625,3287.28857421875,129356
2020-10-27,3325.0,3465.0,3277.050048828125,3453.75,3448.178466796875,187806
2020-10-28,3453.0,3488.949951171875,3350.0,3370.35009765625,3364.9130859375,265562
2020-10-29,3362.0,3432.550048828125,3333.0,3379.60009765625,3374.148193359375,109591
2020-10-30,3378.0,3392.39990234375,3255.0,3307.64990234375,3302.31396484375,117454
2020-11-02,3340.0,3446.25,3276.0,3415.300048828125,3409.79052734375,95972
2020-11-03,3431.0,3520.0,3417.550048828125,3490.60009765625,3484.968994140625,127662
2020-11-04,3475.0,3569.550048828125,3463.199951171875,3559.35009765625,3553.608154296875,111694
2020-11-05,3602.0,3748.75,3590.0,3735.449951171875,3729.423828125,202444
2020-11-06,3740.0,3826.89990234375,3704.39990234375,3778.050048828125,3771.955322265625,154992
2020-11-09,3809.0,3876.0,3789.699951171875,3866.60009765625,3860.362548828125,110971
2020-11-10,3900.0,4243.0,3883.25,4208.60009765625,4201.810546875,505806
2020-11-11,4210.0,4429.5498046875,4133.5,4269.0,4262.11328125,518409
2020-11-12,4263.7998046875,4322.7998046875,4198.2001953125,4298.64990234375,4291.71533203125,267388
2020-11-13,4260.0,4409.0,4253.85009765625,4374.89990234375,4367.84228515625,357474
2020-11-17,4386.0,4503.7001953125,4346.25,4487.85009765625,4480.6103515625,215349
2020-11-18,4474.10009765625,4678.10009765625,4462.85009765625,4655.39990234375,4647.8896484375,245741
2020-11-19,4625.0,4782.2001953125,4513.35009765625,4534.10009765625,4526.78564453125,340883
2020-11-20,4565.0,4761.39990234375,4516.60009765625,4717.75,4710.13916015625,296182
2020-11-23,4780.0,4868.2998046875,4735.0,4809.64990234375,4801.89111328125,383366
2020-11-24,4847.0,4856.89990234375,4772.0,4809.2001953125,4801.44189453125,234565
2020-11-25,4820.0,4823.7001953125,4675.2001953125,4689.64990234375,4682.08447265625,226296
2020-11-26,4686.9501953125,4855.0,4639.7001953125,4827.85009765625,4820.06201171875,276702
2020-11-27,4861.0,4957.5,4783.25,4903.2998046875,4895.3896484375,273130
2020-12-01,4945.0,4949.89990234375,4824.2001953125,4857.2001953125,4849.36474609375,115596
2020-12-02,4861.14990234375,4883.60009765625,4785.85009765625,4822.14990234375,4814.37060546875,124636
2020-12-03,4860.0,4889.7001953125,4817.0,4867.5498046875,4859.697265625,183030
2020-12-04,4867.5,4956.0,4815.7001953125,4874.9501953125,4867.0859375,211209
2020-12-07,4874.9501953125,4923.14990234375,4810.7001953125,4825.25,4817.4658203125,86899
2020-12-08,4845.0,4862.39990234375,4774.89990234375,4789.64990234375,4781.92333984375,107236
2020-12-09,4806.0,4850.0,4791.0,4843.0,4835.1875,85195
2020-12-10,4841.25,4859.5,4783.60009765625,4792.64990234375,4784.91845703125,54686
2020-12-11,4817.0,4889.0,4810.0,4843.10009765625,4835.287109375,112161
2020-12-14,4850.0,4913.35009765625,4850.0,4898.25,4890.34814453125,60469
2020-12-15,4894.89990234375,5152.85009765625,4868.14990234375,5128.0498046875,5119.77734375,212455
2020-12-16,5195.0,5225.2001953125,5120.0,5143.5,5135.20263671875,148458
2020-12-17,5143.5,5300.0,5103.35009765625,5284.25,5275.7255859375,170171
2020-12-18,5275.0,5285.0,5166.35009765625,5252.0498046875,5243.5771484375,109413
2020-12-21,5233.0,5233.0498046875,4907.2001953125,5042.60009765625,5034.46533203125,525667
2020-12-22,5045.0,5131.0,4826.4501953125,5014.25,5006.1611328125,273450
2020-12-23,5020.0,5168.5,4972.2001953125,5088.5498046875,5080.3408203125,145511
2020-12-24,5147.0,5216.39990234375,5110.0,5183.64990234375,5175.28759765625,69670
2020-12-28,5187.9501953125,5244.7998046875,5181.60009765625,5203.60009765625,5195.20556640625,44870
2020-12-29,5239.0,5247.5,5167.0,5197.7001953125,5189.3154296875,60531
2020-12-30,5209.0,5346.0,5176.64990234375,5334.5,5325.89453125,143124
2020-12-31,5338.7998046875,5372.75,5271.0,5296.0,5287.45654296875,104231
2021-01-01,5317.0,5337.0,5252.35009765625,5280.25,5271.73193359375,53982
2021-01-04,5315.14990234375,5320.25,5196.0,5216.2998046875,5207.884765625,109473
2021-01-05,5220.0,5224.9501953125,5062.2001953125,5121.0,5112.73876953125,180601
2021-01-06,5123.0,5167.4501953125,4991.35009765625,5027.9501953125,5019.8388671875,188601
2021-01-07,5063.0,5129.5,5022.0,5082.7998046875,5074.60009765625,108209
2021-01-08,5121.0,5135.25,5042.0,5080.7001953125,5072.50390625,591428
2021-01-11,5124.0,5124.0,4961.0,4984.14990234375,4976.109375,90124
2021-01-12,4984.0,5098.5,4952.0,5043.14990234375,5035.01416015625,85517
2021-01-13,5065.0,5074.0,4830.0,4899.5,4891.59619140625,176902
2021-01-14,4882.0,4965.0,4836.2998046875,4876.2998046875,4868.43359375,162204
2021-01-15,4879.89990234375,5075.0,4843.10009765625,4881.5498046875,4873.6748046875,77239
2021-01-18,4860.0,4871.0,4686.2998046875,4713.60009765625,4705.99609375,113995
2021-01-19,4765.0,4994.0,4752.35009765625,4960.85009765625,4952.84716796875,169020
2021-01-20,4964.2001953125,5031.0,4900.0,4981.14990234375,4973.1142578125,165005
2021-01-21,4985.0,5224.89990234375,4985.0,5116.64990234375,5108.3955078125,279970
2021-01-22,5125.0,5134.5,4946.7001953125,4967.4501953125,4959.4365234375,105504
2021-01-25,5086.14990234375,5163.35009765625,4873.64990234375,4901.2001953125,4893.29345703125,155182
2021-01-27,4910.0,4942.60009765625,4811.2001953125,4844.9501953125,4837.13427734375,91307
2021-01-28,4800.0,4910.7998046875,4723.85009765625,4812.89990234375,4805.1357421875,171050
2021-01-29,4867.0,4949.9501953125,4708.5,4735.9501953125,4728.31005859375,175887
2021-02-01,4766.0498046875,5077.89990234375,4666.2998046875,5059.89990234375,5051.7373046875,261565
2021-02-02,5114.0,5336.85009765625,5099.0,5172.89990234375,5164.55517578125,301091
2021-02-03,5218.0,5270.39990234375,5143.0,5247.60009765625,5239.134765625,103767
2021-02-04,5212.0,5539.75,5207.35009765625,5502.0,5493.1240234375,377348
2021-02-05,5539.0,5627.0,5472.0,5538.75,5529.81494140625,163806
2021-02-08,5549.0,5665.0,5478.7001953125,5500.10009765625,5491.2275390625,147489
2021-02-09,5530.0,5544.5498046875,5380.0,5399.5498046875,5390.83935546875,99275
2021-02-10,5420.0,5502.0498046875,5397.5,5478.85009765625,5470.01171875,87347
2021-02-11,5470.0,5588.0,5455.39990234375,5566.35009765625,5557.37060546875,113279
2021-02-12,5570.0,5616.0,5533.14990234375,5576.5,5567.50390625,56516
2021-02-15,5595.0,5799.9501953125,5595.0,5780.7001953125,5771.375,128734
2021-02-16,5781.0,5820.5,5690.0,5758.7001953125,5749.41015625,125622
2021-02-17,5725.0,5800.89990234375,5671.35009765625,5703.89990234375,5694.6982421875,65217
2021-02-18,5705.0,5708.35009765625,5523.0,5565.4501953125,5556.47216796875,63825
2021-02-19,5564.9501953125,5621.2998046875,5425.0,5499.0498046875,5490.1787109375,127037
2021-02-22,5476.10009765625,5538.60009765625,5335.0,5379.60009765625,5370.921875,116398
2021-02-23,5401.0,5503.0,5350.10009765625,5383.4501953125,5374.765625,95944
2021-02-24,5430.0,5921.75,5022.0,5564.0,5555.02392578125,339960
2021-02-25,5608.0,5618.0,5513.4501953125,5530.14990234375,5521.228515625,144438
2021-02-26,5350.10009765625,5465.0498046875,5197.0498046875,5238.2998046875,5229.849609375,224496
2021-03-01,5310.0,5370.0,5198.0,5266.7001953125,5258.2041015625,95444
2021-03-02,5308.0,5410.0,5262.0,5307.9501953125,5299.38720703125,82281
2021-03-03,5379.5,5571.7998046875,5339.4501953125,5544.9501953125,5536.0048828125,92045
2021-03-04,5425.0,5565.0,5400.0,5486.9501953125,5478.0986328125,150218
2021-03-05,5425.0,5518.14990234375,5400.9501953125,5444.39990234375,5435.6171875,83077
2021-03-08,5465.0,5494.2998046875,5310.0,5323.39990234375,5314.81201171875,66791
2021-03-09,5361.10009765625,5445.39990234375,5335.0,5414.7001953125,5405.96533203125,92008
2021-03-10,5440.0,5562.0,5440.0,5541.14990234375,5532.2109375,77466
2021-03-12,5595.0,5668.14990234375,5522.0,5554.64990234375,5545.68896484375,106360
2021-03-15,5584.9501953125,5584.9501953125,5350.0,5438.7001953125,5429.92626953125,97882
2021-03-16,5499.0,5508.2998046875,5419.0,5467.0,5458.1806640625,60030
2021-03-17,5466.0,5466.0,5343.0498046875,5358.7001953125,5350.0556640625,68220
